timestamp,user,role,ip,location,command,email_attachments,privileged_action,role_change,change_request,resource,access_type,alert
2025-01-01 22:56:00,eve,user,192.168.1.32,India,ls,21,False,True,CR456,prod_server,success,R5: Mass Email Attachment
2025-01-07 18:25:00,charlie,admin,192.168.1.30,UK,cat,4,True,False,,public_data,fail,R1: Lateral Movement
2025-01-07 18:25:00,charlie,admin,192.168.1.30,UK,cat,4,True,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-05 03:12:00,charlie,analyst,192.168.1.42,Germany,rm -rf,14,False,False,CR123,prod_server,fail,R1: Lateral Movement
2025-01-05 03:12:00,charlie,analyst,192.168.1.42,Germany,rm -rf,14,False,False,CR123,prod_server,fail,R2: Rapid Multi-System Access
2025-01-05 03:12:00,charlie,analyst,192.168.1.42,Germany,rm -rf,14,False,False,CR123,prod_server,fail,R3: Location/IP Anomaly
2025-01-05 03:12:00,charlie,analyst,192.168.1.42,Germany,rm -rf,14,False,False,CR123,prod_server,fail,R6: Rare Command by Non-Privileged User
2025-01-05 03:12:00,charlie,analyst,192.168.1.42,Germany,rm -rf,14,False,False,CR123,prod_server,fail,R8: Restricted Prod Access at Odd Hours
2025-01-04 20:01:00,dave,admin,192.168.1.34,UK,reboot,12,False,False,,public_data,fail,R1: Lateral Movement
2025-01-04 20:01:00,dave,admin,192.168.1.34,UK,reboot,12,False,False,,public_data,fail,R2: Rapid Multi-System Access
2025-01-04 20:01:00,dave,admin,192.168.1.34,UK,reboot,12,False,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-06 04:32:00,alice,user,192.168.1.26,India,ls,1,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-06 04:32:00,alice,user,192.168.1.26,India,ls,1,False,False,CR456,internal_docs,success,R2: Rapid Multi-System Access
2025-01-06 04:32:00,alice,user,192.168.1.26,India,ls,1,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-08 01:58:00,eve,analyst,192.168.1.35,India,whoami,13,False,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-08 01:58:00,eve,analyst,192.168.1.35,India,whoami,13,False,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-04 15:03:00,charlie,user,192.168.1.3,Germany,cat,3,False,False,,internal_docs,success,R1: Lateral Movement
2025-01-04 15:03:00,charlie,user,192.168.1.3,Germany,cat,3,False,False,,internal_docs,success,R2: Rapid Multi-System Access
2025-01-04 15:03:00,charlie,user,192.168.1.3,Germany,cat,3,False,False,,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 22:40:00,eve,analyst,192.168.1.8,UK,sudo su,1,True,False,,prod_server,success,R1: Lateral Movement
2025-01-04 22:40:00,eve,analyst,192.168.1.8,UK,sudo su,1,True,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-04 22:40:00,eve,analyst,192.168.1.8,UK,sudo su,1,True,False,,prod_server,success,R6: Rare Command by Non-Privileged User
2025-01-05 15:44:00,bob,analyst,192.168.1.16,USA,netstat,8,False,False,CR456,internal_docs,fail,R1: Lateral Movement
2025-01-05 15:44:00,bob,analyst,192.168.1.16,USA,netstat,8,False,False,CR456,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 17:53:00,eve,user,192.168.1.38,Germany,netstat,10,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-05 17:53:00,eve,user,192.168.1.38,Germany,netstat,10,False,False,CR123,public_data,success,R2: Rapid Multi-System Access
2025-01-05 17:53:00,eve,user,192.168.1.38,Germany,netstat,10,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-02 06:05:00,eve,user,192.168.1.4,India,ls,44,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-02 06:05:00,eve,user,192.168.1.4,India,ls,44,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-02 06:05:00,eve,user,192.168.1.4,India,ls,44,False,False,CR456,public_data,fail,R5: Mass Email Attachment
2025-01-04 02:23:00,alice,user,192.168.1.45,Germany,scp,7,False,False,,public_data,success,R1: Lateral Movement
2025-01-04 02:23:00,alice,user,192.168.1.45,Germany,scp,7,False,False,,public_data,success,R3: Location/IP Anomaly
2025-01-08 05:33:00,eve,analyst,192.168.1.29,UK,ls,9,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-08 05:33:00,eve,analyst,192.168.1.29,UK,ls,9,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 11:35:00,eve,admin,192.168.1.33,India,netstat,14,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-05 11:35:00,eve,admin,192.168.1.33,India,netstat,14,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-03 00:43:00,alice,admin,192.168.1.15,USA,netstat,0,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-03 00:43:00,alice,admin,192.168.1.15,USA,netstat,0,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-04 17:57:00,alice,analyst,192.168.1.49,USA,whoami,11,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-04 17:57:00,alice,analyst,192.168.1.49,USA,whoami,11,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-07 01:14:00,bob,admin,192.168.1.43,India,sudo su,7,False,False,,internal_docs,fail,R1: Lateral Movement
2025-01-07 01:14:00,bob,admin,192.168.1.43,India,sudo su,7,False,False,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-07 20:17:00,eve,admin,192.168.1.13,USA,reboot,10,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-07 20:17:00,eve,admin,192.168.1.13,USA,reboot,10,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-03 06:00:00,eve,analyst,192.168.1.11,India,netstat,31,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-03 06:00:00,eve,analyst,192.168.1.11,India,netstat,31,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-03 06:00:00,eve,analyst,192.168.1.11,India,netstat,31,False,False,CR456,confidential_data,success,R5: Mass Email Attachment
2025-01-02 11:23:00,eve,analyst,192.168.1.13,Germany,rm -rf,5,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-02 11:23:00,eve,analyst,192.168.1.13,Germany,rm -rf,5,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-02 11:23:00,eve,analyst,192.168.1.13,Germany,rm -rf,5,False,False,CR456,public_data,success,R6: Rare Command by Non-Privileged User
2025-01-07 03:43:00,alice,user,192.168.1.33,USA,whoami,2,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-07 03:43:00,alice,user,192.168.1.33,USA,whoami,2,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-03 00:16:00,bob,admin,192.168.1.11,USA,netstat,20,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-03 00:16:00,bob,admin,192.168.1.11,USA,netstat,20,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-05 15:55:00,alice,user,192.168.1.34,India,whoami,45,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-05 15:55:00,alice,user,192.168.1.34,India,whoami,45,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-05 15:55:00,alice,user,192.168.1.34,India,whoami,45,False,False,CR456,internal_docs,success,R5: Mass Email Attachment
2025-01-04 00:02:00,charlie,analyst,192.168.1.32,India,netstat,48,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-04 00:02:00,charlie,analyst,192.168.1.32,India,netstat,48,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-04 00:02:00,charlie,analyst,192.168.1.32,India,netstat,48,False,False,CR456,confidential_data,success,R5: Mass Email Attachment
2025-01-04 08:18:00,bob,analyst,192.168.1.12,Germany,rm -rf,40,False,True,CR123,internal_docs,success,R1: Lateral Movement
2025-01-04 08:18:00,bob,analyst,192.168.1.12,Germany,rm -rf,40,False,True,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 08:18:00,bob,analyst,192.168.1.12,Germany,rm -rf,40,False,True,CR123,internal_docs,success,R5: Mass Email Attachment
2025-01-04 08:18:00,bob,analyst,192.168.1.12,Germany,rm -rf,40,False,True,CR123,internal_docs,success,R6: Rare Command by Non-Privileged User
2025-01-05 11:37:00,alice,user,192.168.1.44,UK,ls,15,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-05 11:37:00,alice,user,192.168.1.44,UK,ls,15,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-04 22:46:00,bob,user,192.168.1.44,India,whoami,9,False,False,,confidential_data,fail,R1: Lateral Movement
2025-01-04 22:46:00,bob,user,192.168.1.44,India,whoami,9,False,False,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-07 18:45:00,dave,analyst,192.168.1.29,UK,cat,12,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-07 18:45:00,dave,analyst,192.168.1.29,UK,cat,12,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-06 08:46:00,eve,analyst,192.168.1.14,India,cat,10,False,False,CR456,prod_server,success,R1: Lateral Movement
2025-01-06 08:46:00,eve,analyst,192.168.1.14,India,cat,10,False,False,CR456,prod_server,success,R3: Location/IP Anomaly
2025-01-08 02:11:00,alice,admin,192.168.1.11,USA,cat,4,False,True,CR456,prod_server,success,R1: Lateral Movement
2025-01-08 02:11:00,alice,admin,192.168.1.11,USA,cat,4,False,True,CR456,prod_server,success,R3: Location/IP Anomaly
2025-01-04 19:44:00,dave,analyst,192.168.1.43,India,sudo su,25,False,False,,prod_server,success,R1: Lateral Movement
2025-01-04 19:44:00,dave,analyst,192.168.1.43,India,sudo su,25,False,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-04 19:44:00,dave,analyst,192.168.1.43,India,sudo su,25,False,False,,prod_server,success,R5: Mass Email Attachment
2025-01-04 19:44:00,dave,analyst,192.168.1.43,India,sudo su,25,False,False,,prod_server,success,R6: Rare Command by Non-Privileged User
2025-01-02 20:22:00,alice,user,192.168.1.36,India,whoami,25,False,False,,confidential_data,fail,R1: Lateral Movement
2025-01-02 20:22:00,alice,user,192.168.1.36,India,whoami,25,False,False,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-02 20:22:00,alice,user,192.168.1.36,India,whoami,25,False,False,,confidential_data,fail,R5: Mass Email Attachment
2025-01-06 10:53:00,eve,user,192.168.1.45,India,netstat,8,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-06 10:53:00,eve,user,192.168.1.45,India,netstat,8,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 22:48:00,charlie,analyst,192.168.1.42,Germany,rm -rf,10,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-07 22:48:00,charlie,analyst,192.168.1.42,Germany,rm -rf,10,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-07 22:48:00,charlie,analyst,192.168.1.42,Germany,rm -rf,10,False,False,CR123,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-06 02:29:00,bob,user,192.168.1.42,Germany,cat,6,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-06 02:29:00,bob,user,192.168.1.42,Germany,cat,6,False,False,CR456,public_data,fail,R2: Rapid Multi-System Access
2025-01-06 02:29:00,bob,user,192.168.1.42,Germany,cat,6,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-04 08:04:00,dave,user,192.168.1.17,Germany,scp,12,False,False,,public_data,fail,R1: Lateral Movement
2025-01-04 08:04:00,dave,user,192.168.1.17,Germany,scp,12,False,False,,public_data,fail,R2: Rapid Multi-System Access
2025-01-04 08:04:00,dave,user,192.168.1.17,Germany,scp,12,False,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-04 08:29:00,alice,user,192.168.1.20,UK,whoami,32,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-04 08:29:00,alice,user,192.168.1.20,UK,whoami,32,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-04 08:29:00,alice,user,192.168.1.20,UK,whoami,32,False,False,CR123,public_data,fail,R5: Mass Email Attachment
2025-01-08 06:00:00,charlie,user,192.168.1.6,India,netstat,13,False,False,,prod_server,fail,R1: Lateral Movement
2025-01-08 06:00:00,charlie,user,192.168.1.6,India,netstat,13,False,False,,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 00:40:00,charlie,user,192.168.1.36,India,cat,41,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-07 00:40:00,charlie,user,192.168.1.36,India,cat,41,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-07 00:40:00,charlie,user,192.168.1.36,India,cat,41,False,False,CR123,confidential_data,success,R5: Mass Email Attachment
2025-01-07 17:04:00,charlie,admin,192.168.1.25,India,cat,5,False,False,,internal_docs,fail,R1: Lateral Movement
2025-01-07 17:04:00,charlie,admin,192.168.1.25,India,cat,5,False,False,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 16:40:00,charlie,admin,192.168.1.11,Germany,ls,10,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-05 16:40:00,charlie,admin,192.168.1.11,Germany,ls,10,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-03 14:28:00,charlie,user,192.168.1.9,India,whoami,3,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-03 14:28:00,charlie,user,192.168.1.9,India,whoami,3,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-07 06:28:00,alice,admin,192.168.1.38,USA,ls,15,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-07 06:28:00,alice,admin,192.168.1.38,USA,ls,15,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-03 11:15:00,dave,analyst,192.168.1.18,UK,ls,13,False,False,,confidential_data,success,R1: Lateral Movement
2025-01-03 11:15:00,dave,analyst,192.168.1.18,UK,ls,13,False,False,,confidential_data,success,R3: Location/IP Anomaly
2025-01-07 04:28:00,charlie,analyst,192.168.1.21,UK,sudo su,12,False,False,CR456,prod_server,success,R1: Lateral Movement
2025-01-07 04:28:00,charlie,analyst,192.168.1.21,UK,sudo su,12,False,False,CR456,prod_server,success,R3: Location/IP Anomaly
2025-01-07 04:28:00,charlie,analyst,192.168.1.21,UK,sudo su,12,False,False,CR456,prod_server,success,R6: Rare Command by Non-Privileged User
2025-01-07 04:28:00,charlie,analyst,192.168.1.21,UK,sudo su,12,False,False,CR456,prod_server,success,R8: Restricted Prod Access at Odd Hours
2025-01-05 14:18:00,eve,analyst,192.168.1.31,UK,sudo su,12,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-05 14:18:00,eve,analyst,192.168.1.31,UK,sudo su,12,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-05 14:18:00,eve,analyst,192.168.1.31,UK,sudo su,12,False,False,CR123,public_data,fail,R6: Rare Command by Non-Privileged User
2025-01-05 21:50:00,charlie,user,192.168.1.43,Germany,whoami,2,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-05 21:50:00,charlie,user,192.168.1.43,Germany,whoami,2,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-01 14:49:00,bob,user,192.168.1.11,UK,cat,1,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-01 14:49:00,bob,user,192.168.1.11,UK,cat,1,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-03 00:57:00,alice,analyst,192.168.1.11,UK,rm -rf,13,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-03 00:57:00,alice,analyst,192.168.1.11,UK,rm -rf,13,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-03 00:57:00,alice,analyst,192.168.1.11,UK,rm -rf,13,False,False,CR123,internal_docs,success,R6: Rare Command by Non-Privileged User
2025-01-02 23:00:00,charlie,admin,192.168.1.40,Germany,reboot,10,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-02 23:00:00,charlie,admin,192.168.1.40,Germany,reboot,10,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-05 18:09:00,alice,admin,192.168.1.26,India,rm -rf,10,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-05 18:09:00,alice,admin,192.168.1.26,India,rm -rf,10,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-02 04:22:00,charlie,admin,192.168.1.10,Germany,sudo su,15,True,False,,confidential_data,success,R1: Lateral Movement
2025-01-02 04:22:00,charlie,admin,192.168.1.10,Germany,sudo su,15,True,False,,confidential_data,success,R3: Location/IP Anomaly
2025-01-04 07:56:00,charlie,user,192.168.1.29,USA,cat,2,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-04 07:56:00,charlie,user,192.168.1.29,USA,cat,2,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-07 03:28:00,alice,user,192.168.1.21,India,netstat,15,False,True,,internal_docs,fail,R1: Lateral Movement
2025-01-07 03:28:00,alice,user,192.168.1.21,India,netstat,15,False,True,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-01 11:05:00,alice,analyst,192.168.1.36,UK,ls,15,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-01 11:05:00,alice,analyst,192.168.1.36,UK,ls,15,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-03 01:57:00,eve,user,192.168.1.40,Germany,netstat,13,False,False,,internal_docs,fail,R1: Lateral Movement
2025-01-03 01:57:00,eve,user,192.168.1.40,Germany,netstat,13,False,False,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 15:59:00,bob,analyst,192.168.1.21,India,netstat,37,False,False,,prod_server,success,R1: Lateral Movement
2025-01-05 15:59:00,bob,analyst,192.168.1.21,India,netstat,37,False,False,,prod_server,success,R2: Rapid Multi-System Access
2025-01-05 15:59:00,bob,analyst,192.168.1.21,India,netstat,37,False,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-05 15:59:00,bob,analyst,192.168.1.21,India,netstat,37,False,False,,prod_server,success,R5: Mass Email Attachment
2025-01-08 06:13:00,alice,admin,192.168.1.45,UK,sudo su,7,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-08 06:13:00,alice,admin,192.168.1.45,UK,sudo su,7,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 21:28:00,alice,analyst,192.168.1.21,USA,reboot,10,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-04 21:28:00,alice,analyst,192.168.1.21,USA,reboot,10,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-04 21:28:00,alice,analyst,192.168.1.21,USA,reboot,10,False,False,CR456,public_data,fail,R6: Rare Command by Non-Privileged User
2025-01-01 15:50:00,bob,user,192.168.1.34,UK,netstat,0,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-01 15:50:00,bob,user,192.168.1.34,UK,netstat,0,False,False,CR123,internal_docs,success,R2: Rapid Multi-System Access
2025-01-01 15:50:00,bob,user,192.168.1.34,UK,netstat,0,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-02 11:35:00,alice,analyst,192.168.1.2,Germany,netstat,17,False,False,,prod_server,success,R1: Lateral Movement
2025-01-02 11:35:00,alice,analyst,192.168.1.2,Germany,netstat,17,False,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-07 05:07:00,bob,admin,192.168.1.46,India,netstat,3,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-07 05:07:00,bob,admin,192.168.1.46,India,netstat,3,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-05 10:08:00,eve,user,192.168.1.48,UK,scp,1,True,True,CR456,prod_server,fail,R1: Lateral Movement
2025-01-05 10:08:00,eve,user,192.168.1.48,UK,scp,1,True,True,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-05 10:08:00,eve,user,192.168.1.48,UK,scp,1,True,True,CR456,prod_server,fail,R4: Role Change + Privileged Activity
2025-01-06 22:30:00,bob,user,192.168.1.15,Germany,whoami,9,True,False,,public_data,success,R1: Lateral Movement
2025-01-06 22:30:00,bob,user,192.168.1.15,Germany,whoami,9,True,False,,public_data,success,R3: Location/IP Anomaly
2025-01-04 09:52:00,eve,admin,192.168.1.26,UK,ls,11,False,True,,public_data,success,R1: Lateral Movement
2025-01-04 09:52:00,eve,admin,192.168.1.26,UK,ls,11,False,True,,public_data,success,R3: Location/IP Anomaly
2025-01-05 07:04:00,dave,user,192.168.1.18,Germany,ls,3,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-05 07:04:00,dave,user,192.168.1.18,Germany,ls,3,False,False,CR123,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-05 07:04:00,dave,user,192.168.1.18,Germany,ls,3,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 18:56:00,bob,analyst,192.168.1.2,India,netstat,14,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-06 18:56:00,bob,analyst,192.168.1.2,India,netstat,14,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-05 05:46:00,eve,analyst,192.168.1.39,UK,whoami,15,False,False,,confidential_data,success,R1: Lateral Movement
2025-01-05 05:46:00,eve,analyst,192.168.1.39,UK,whoami,15,False,False,,confidential_data,success,R3: Location/IP Anomaly
2025-01-02 11:47:00,eve,user,192.168.1.6,Germany,netstat,13,False,True,CR123,public_data,fail,R1: Lateral Movement
2025-01-02 11:47:00,eve,user,192.168.1.6,Germany,netstat,13,False,True,CR123,public_data,fail,R2: Rapid Multi-System Access
2025-01-02 11:47:00,eve,user,192.168.1.6,Germany,netstat,13,False,True,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-08 02:01:00,dave,analyst,192.168.1.32,USA,whoami,48,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-08 02:01:00,dave,analyst,192.168.1.32,USA,whoami,48,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-08 02:01:00,dave,analyst,192.168.1.32,USA,whoami,48,False,False,CR123,public_data,success,R5: Mass Email Attachment
2025-01-05 01:37:00,dave,admin,192.168.1.7,Germany,netstat,14,False,False,,confidential_data,fail,R1: Lateral Movement
2025-01-05 01:37:00,dave,admin,192.168.1.7,Germany,netstat,14,False,False,,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-05 01:37:00,dave,admin,192.168.1.7,Germany,netstat,14,False,False,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-02 15:10:00,alice,analyst,192.168.1.30,UK,ls,3,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-02 15:10:00,alice,analyst,192.168.1.30,UK,ls,3,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-01 20:02:00,charlie,analyst,192.168.1.25,Germany,sudo su,11,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-01 20:02:00,charlie,analyst,192.168.1.25,Germany,sudo su,11,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-01 20:02:00,charlie,analyst,192.168.1.25,Germany,sudo su,11,False,False,CR456,prod_server,fail,R6: Rare Command by Non-Privileged User
2025-01-07 23:33:00,dave,admin,192.168.1.13,Germany,ls,14,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-07 23:33:00,dave,admin,192.168.1.13,Germany,ls,14,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-02 12:21:00,bob,user,192.168.1.36,UK,reboot,11,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-02 12:21:00,bob,user,192.168.1.36,UK,reboot,11,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-02 12:21:00,bob,user,192.168.1.36,UK,reboot,11,False,False,CR123,internal_docs,success,R6: Rare Command by Non-Privileged User
2025-01-07 23:25:00,eve,analyst,192.168.1.42,India,ls,10,False,False,CR456,prod_server,success,R1: Lateral Movement
2025-01-07 23:25:00,eve,analyst,192.168.1.42,India,ls,10,False,False,CR456,prod_server,success,R3: Location/IP Anomaly
2025-01-06 06:50:00,eve,user,192.168.1.29,Germany,whoami,3,False,False,CR456,internal_docs,fail,R1: Lateral Movement
2025-01-06 06:50:00,eve,user,192.168.1.29,Germany,whoami,3,False,False,CR456,internal_docs,fail,R3: Location/IP Anomaly
2025-01-04 00:03:00,eve,analyst,192.168.1.24,USA,sudo su,8,True,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-04 00:03:00,eve,analyst,192.168.1.24,USA,sudo su,8,True,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-04 00:03:00,eve,analyst,192.168.1.24,USA,sudo su,8,True,False,CR456,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-06 08:45:00,dave,analyst,192.168.1.3,India,whoami,1,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-06 08:45:00,dave,analyst,192.168.1.3,India,whoami,1,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-08 03:27:00,eve,analyst,192.168.1.12,UK,cat,14,True,False,CR456,prod_server,success,R1: Lateral Movement
2025-01-08 03:27:00,eve,analyst,192.168.1.12,UK,cat,14,True,False,CR456,prod_server,success,R3: Location/IP Anomaly
2025-01-08 03:27:00,eve,analyst,192.168.1.12,UK,cat,14,True,False,CR456,prod_server,success,R8: Restricted Prod Access at Odd Hours
2025-01-01 08:59:00,dave,user,192.168.1.24,India,cat,10,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-01 08:59:00,dave,user,192.168.1.24,India,cat,10,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-08 06:07:00,charlie,admin,192.168.1.41,USA,netstat,3,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-08 06:07:00,charlie,admin,192.168.1.41,USA,netstat,3,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 08:33:00,bob,analyst,192.168.1.48,USA,ls,0,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-07 08:33:00,bob,analyst,192.168.1.48,USA,ls,0,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-05 03:19:00,eve,analyst,192.168.1.28,UK,cat,38,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-05 03:19:00,eve,analyst,192.168.1.28,UK,cat,38,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-05 03:19:00,eve,analyst,192.168.1.28,UK,cat,38,False,False,CR456,public_data,success,R5: Mass Email Attachment
2025-01-03 15:22:00,alice,user,192.168.1.12,USA,ls,39,True,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-03 15:22:00,alice,user,192.168.1.12,USA,ls,39,True,False,CR456,public_data,fail,R2: Rapid Multi-System Access
2025-01-03 15:22:00,alice,user,192.168.1.12,USA,ls,39,True,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-03 15:22:00,alice,user,192.168.1.12,USA,ls,39,True,False,CR456,public_data,fail,R5: Mass Email Attachment
2025-01-05 02:49:00,bob,analyst,192.168.1.2,UK,netstat,9,False,True,CR123,public_data,success,R1: Lateral Movement
2025-01-05 02:49:00,bob,analyst,192.168.1.2,UK,netstat,9,False,True,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-03 15:18:00,alice,admin,192.168.1.16,USA,ls,44,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-03 15:18:00,alice,admin,192.168.1.16,USA,ls,44,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-03 15:18:00,alice,admin,192.168.1.16,USA,ls,44,False,False,CR456,prod_server,fail,R5: Mass Email Attachment
